地点,東京,緯度,35,経度,139,海抜,6.1,,
日時,乾球温度[C],絶対湿度[kg/kg(DA)],法線面直達日射量[W/m2],水平面天空日射量[W/m2],夜間放射量[W/m2],雲量(10分比),風向(degree),風速[m/s],大気圧[atm]
38836 ,15.6,0.00618,67.1,243.8,42.2,10,180,0.9,100.91
38836 ,17.4,0.00644,42.3,271.4,112.1,0,-135,1.2,100.93
38836 ,18.2,0.00691,40,303.1,110.3,0,-68,1.3,100.85
38837 ,19,0.00769,42.8,324,40.5,10,-23,1.8,100.74
38837 ,19.2,0.0078,32.5,295.2,106.3,0,23,2.9,100.66
38837 ,16.3,0.00836,1.7,109.7,98.9,0,23,5.6,100.67
38837 ,15.8,0.00866,0.9,74.3,36.7,10,23,2.7,100.64
38837 ,15.8,0.00855,0.5,46.9,97.2,0,23,1.9,100.57
38837 ,16.2,0.00902,2.2,49.1,95.2,0,0,3.2,100.55
38837 ,16.2,0.00878,5.7,29.5,36.7,10,23,3.5,100.55
38837 ,15.9,0.00793,0.1,2.8,100.9,0,0,2.2,100.52
38837 ,15.5,0.00772,0,0,101.5,0,23,1.6,100.54
38837 ,15.4,0.00734,0,0,45.8,9,23,0.6,100.55
38837 ,15.5,0.00783,0,0,100.9,0,-45,1.8,100.52
38837 ,15.2,0.00768,0,0,101.3,0,-45,0.9,100.52
38837 ,15.1,0.00785,0,0,100.2,0,-45,1.2,100.5
38837 ,14.9,0.00797,0,0,99.3,0,-45,1.9,100.46
38837 ,14.5,0.00818,0,0,97.5,0,-45,1.8,100.44
38837 ,14.5,0.00818,0,0,43.1,9,-90,2.9,100.45
38837 ,14.2,0.00823,0,0,96.9,0,-90,2.8,100.41
38837 ,14.1,0.00828,0,0,96.5,0,-113,1.2,100.47
38837 ,14.7,0.00828,113.4,35.5,49,8,-135,0.6,100.53
38837 ,15,0.00834,133.2,114.3,97.3,0,68,1.2,100.51
38837 ,15.6,0.00811,40.9,157.1,99.4,0,68,1.5,100.48
38837 ,17.8,0.00766,161.6,279.8,79.1,4,68,2.3,100.49
38837 ,18.7,0.0073,669.7,227.6,108.8,0,90,1.1,100.46
38837 ,20,0.00778,619.9,290.7,107.7,0,45,2.2,100.4
38838 ,19.1,0.00777,591.2,322.4,40.5,10,0,4.4,100.33
38838 ,21.3,0.00861,410.9,381.3,104.6,0,23,3.7,100.25
38838 ,20.8,0.00835,258.3,372.6,105.5,0,23,4,100.19
38838 ,21.7,0.00817,88,283,47.7,9,23,6.2,100.09
38838 ,21.6,0.00829,488.6,187.2,107.1,0,23,5.9,100.03
38838 ,21.1,0.00868,119.1,143.1,104,0,45,7.1,100.01
38838 ,20.5,0.00898,38,51.5,38.6,10,45,6.7,100.01
38838 ,20.6,0.00826,0.1,2.8,105.9,0,45,6.2,100
38838 ,20.1,0.00831,0,0,104.9,0,45,7.3,100
38838 ,19.9,0.00834,0,0,59,7,45,5.4,100.08
38838 ,19.4,0.00823,0,0,104.3,0,45,4.3,100.08
38838 ,19.2,0.00812,0,0,104.6,0,45,3.3,100.11
38838 ,19.2,0.00799,0,0,105.5,0,45,4.4,100.03
38838 ,18.8,0.00821,0,0,103.6,0,45,3,99.94
38838 ,18.7,0.00858,0,0,101.3,0,45,2.7,99.87
38838 ,18.7,0.00872,0,0,88.1,2,45,2.8,99.86
38838 ,18.4,0.00883,0,0,99.5,0,45,3.2,99.85
38838 ,17.4,0.00904,0,0,97,0,45,1.9,99.86
38838 ,18.9,0.00897,102.3,36.3,99.4,0,113,1.2,99.91
38838 ,19.7,0.00884,201.6,117.5,101.2,0,45,1.7,99.88
38838 ,21.2,0.00859,299.4,195.2,104.8,0,45,1.4,99.87
38838 ,24,0.00753,399,257.4,115.7,0,45,5.3,99.82
38838 ,26.1,0.00704,482,300.5,122.4,0,45,5.3,99.82
38838 ,27.3,0.00663,518.1,333.8,127.3,0,45,5.1,99.77
38839 ,28.4,0.00684,512.5,356.1,127.7,0,23,3.4,99.71
38839 ,28.1,0.00818,515.2,345.7,117.8,0,0,3.6,99.65
38839 ,28.1,0.00843,499.8,314.2,116.2,0,0,4.5,99.6
38839 ,27.8,0.00852,450.3,270.5,115.1,0,23,4.2,99.57
38839 ,27.8,0.009,344,219.2,112,0,23,5.2,99.57
38839 ,26.5,0.00877,220.4,148,111.5,0,45,6.5,99.62
38839 ,25.1,0.0099,95.9,63,102.6,0,45,7,99.7
38839 ,23.9,0.01034,0.1,2.8,98.4,0,45,5.9,99.77
38839 ,22.8,0.01092,0,0,93.9,0,45,6.5,99.81
38839 ,22.2,0.01103,0,0,75.3,3,45,5.8,99.84
38839 ,21.9,0.01117,0,0,91.4,0,45,4.7,99.87
38839 ,21.6,0.01112,0,0,91.2,0,45,3.1,99.96
38839 ,21.4,0.01115,0,0,90.8,0,45,1.8,99.93
38839 ,20.5,0.01116,0,0,89.7,0,90,2.5,99.92
38839 ,19.5,0.01121,0,0,88.2,0,-158,2.9,99.88
38839 ,19.3,0.01121,0,0,33.4,10,180,3,99.95
38839 ,19.3,0.01106,0,0,88.7,0,180,5,99.97
38839 ,18.5,0.01037,0,0,91.2,0,180,4.3,100
38839 ,18,0.00937,0,2.8,36.4,10,-135,4.7,100.1
38839 ,17.8,0.00757,0.4,22.1,106,0,-113,7.3,100.07
38839 ,17.9,0.00736,0.6,44.1,107.4,0,-113,4,100.03
38839 ,18.2,0.00737,0.3,49.8,41,10,-135,3.6,100.03
38839 ,17.4,0.00763,0.5,71.8,105,0,180,5.6,100.08
38839 ,14.7,0.00865,0,11.1,95.5,0,-90,5.7,99.98
38840 ,14.5,0.0079,0.5,80.1,37.7,10,-135,7.5,100.1
38840 ,15.3,0.00755,5,170.4,102.5,0,-135,3.5,100.03
38840 ,15.1,0.00778,3.9,143.9,100.9,0,-158,4.1,100.02
38840 ,14.8,0.00774,0.3,52.6,38.3,10,-113,4.9,100.04
38840 ,13.9,0.00769,0.5,46.9,99.7,0,-113,5.9,100.1
38840 ,13,0.00724,0.1,16.6,100.9,0,-113,8,100.23
38840 ,12.4,0.00741,0,2.8,37.7,10,-113,5.8,100.31
38840 ,12.2,0.00721,0,0,99.9,0,-113,5.9,100.45
38840 ,12.3,0.0068,0,0,102.4,0,-135,6.1,100.56
38840 ,12.1,0.00652,0,0,39.4,10,-113,5.2,100.7
38840 ,11.8,0.0063,0,0,104.6,0,-135,6.2,100.74
38840 ,11.7,0.00608,0,0,105.8,0,-135,6.1,100.79
38840 ,11.3,0.00567,0,0,107.9,0,-135,6.5,100.83
38840 ,10.6,0.00541,0,0,108.5,0,-135,5.1,100.88
38840 ,10.1,0.00514,0,0,109.4,0,-135,4.2,100.97
38840 ,10.1,0.00514,0,0,109.4,0,-158,3.5,101.03
38840 ,9.5,0.00501,0,0,109.4,0,-135,2.8,101.12
38840 ,9.5,0.00508,0,0,108.9,0,-113,3.7,101.18
38840 ,9.9,0.00506,338.9,36.5,109.6,0,-135,4.3,101.27
38840 ,11.3,0.00497,573.5,78,112.3,0,-113,3.4,101.32
38840 ,12.9,0.00451,727.5,98.8,118.3,0,-135,4.5,101.36
38840 ,13.4,0.00427,785.5,130.4,120.9,0,-90,3.1,101.37
38840 ,14.7,0.00455,803.9,169,120.9,0,-90,3.4,101.39
38840 ,15.8,0.00444,811.3,200.1,123.7,0,-68,2.6,101.35
38841 ,17,0.00407,823.5,208.9,128.7,0,-90,3.2,101.31
38841 ,17.9,0.00418,814.4,206.5,129.4,0,-68,3.5,101.3
38841 ,17.4,0.00455,796.3,187.2,125.6,0,-23,2.1,101.31
38841 ,16.6,0.00362,791.1,145.8,131.9,0,-45,3,101.31
38841 ,16.3,0.00482,739.6,114.1,121.6,0,-23,4.9,101.32
38841 ,15.4,0.00487,575,99.9,119.7,0,-45,5.1,101.37
38841 ,14.9,0.00513,308.5,64.1,116.9,0,-68,3.8,101.46
38841 ,14.3,0.00513,1.1,8.2,115.9,0,-45,3.6,101.55
38841 ,13.6,0.00519,0,0,114.4,0,-45,2.1,101.64
38841 ,13.3,0.00509,0,0,114.6,0,-45,2,101.67
38841 ,13.3,0.00547,0,0,112,0,-23,1.9,101.7
38841 ,13.1,0.00558,0,0,110.9,0,-23,2.3,101.72
38841 ,13.3,0.00575,0,0,110,0,-45,1.1,101.7
38841 ,13.4,0.00579,0,0,109.9,0,-23,2,101.67
38841 ,13.3,0.00614,0,0,107.6,0,-23,1.3,101.65
38841 ,13.7,0.0062,0,0,40.9,10,23,1,101.7
38841 ,14.1,0.00636,0,0,107.3,0,45,1.7,101.76
38841 ,12.2,0.0057,0,0,108.7,0,180,1,101.79
38841 ,12.3,0.00573,8.1,21.3,41.3,10,90,1.7,101.87
38841 ,12.7,0.00561,49.7,100.7,110,0,135,1,101.92
38841 ,14.8,0.00591,491.6,163,111.2,0,68,2.1,101.94
38841 ,16.9,0.00581,582.2,206.6,115.2,0,23,3.6,101.92
38841 ,18.2,0.00593,619.2,251.7,116.5,0,23,3.1,101.89
38841 ,19.1,0.00614,261.9,404.5,116.4,0,45,3.6,101.85
38842 ,19.7,0.00638,498.3,363.8,87,4,23,4.3,101.8
38842 ,20.1,0.00669,741.4,244.9,114.3,0,23,4.8,101.75
38842 ,19,0.00693,761.3,204.6,111,0,23,4.3,101.73
38842 ,19.1,0.00712,741.1,167.4,103.2,1,23,4.8,101.67
38842 ,18.7,0.00708,687.7,131.7,109.6,0,23,3.6,101.64
38842 ,19.3,0.00707,536.6,108.2,110.6,0,23,4.9,101.67
38842 ,18.5,0.00712,257.7,67.5,109.1,0,23,5.5,101.66
38842 ,18.1,0.00707,0.3,5.5,108.8,0,23,4.8,101.68
38842 ,17.8,0.00731,0,0,106.8,0,23,4.8,101.72
38842 ,17.6,0.0076,0,0,104.7,0,45,3.3,101.78
38842 ,17.3,0.00757,0,0,104.4,0,23,4.9,101.78
38842 ,17.2,0.00765,0,0,103.8,0,45,3.8,101.79
38842 ,17.1,0.00784,0,0,102.5,0,45,4.4,101.81
38842 ,16.9,0.00799,0,0,101.4,0,45,4.4,101.76
38842 ,16.5,0.00814,0,0,99.9,0,45,4.1,101.7
38842 ,15.6,0.00801,0,0,99.4,0,45,1.8,101.78
38842 ,16.3,0.00815,0,0,99.6,0,45,3.3,101.74
38842 ,16.4,0.0082,4.7,2.7,99.4,0,45,4.1,101.74
38842 ,16.6,0.00783,285.6,40.7,95.5,1,23,2.5,101.77
38842 ,18.3,0.00794,595.2,75.9,103.6,0,45,4.2,101.76
38842 ,19.9,0.00777,742.3,95.5,107,0,45,4.6,101.7
38842 ,21,0.00786,768.6,138.2,88,3,45,4.6,101.64
38842 ,21.9,0.00782,728.8,205,109.7,0,23,5.4,101.58
38842 ,22.8,0.00792,520.2,336.2,110.4,0,23,4.9,101.53
38843 ,22.9,0.00816,326.3,417,41.5,10,23,6.6,101.44
38843 ,23.6,0.00797,524.2,344.8,111.4,0,23,4.4,101.4
38843 ,24.1,0.00841,664.9,249.8,109.4,0,23,5,101.35
38843 ,22.9,0.00852,629.5,212.4,67.1,6,23,5,101.27
38843 ,23,0.0084,541.6,176.4,107.8,0,23,6.2,101.26
38843 ,22.3,0.00838,306.8,145.2,106.9,0,23,4.5,101.26
38843 ,21.3,0.0082,46.2,57.7,40.5,10,23,5,101.27
38843 ,20.6,0.00846,0.3,5.5,104,0,23,3.6,101.3
38843 ,20.2,0.00854,0,0,102.9,0,45,4.3,101.39
38843 ,19.8,0.00876,0,0,88.5,2,45,4.2,101.44
38843 ,19.6,0.0088,0,0,100.5,0,45,3.8,101.42
38843 ,19.4,0.00883,0,0,100.1,0,45,3.5,101.44
38843 ,19,0.00875,0,0,100,0,45,4.5,101.41
38843 ,18.9,0.00869,0,0,100.2,0,45,3.4,101.39
38843 ,18.5,0.00875,0,0,99.4,0,45,3.1,101.37
38843 ,18.2,0.00858,0,0,87.5,2,23,3.6,101.4
38843 ,17.9,0.00855,0,0,99.7,0,45,4,101.38
38843 ,17.9,0.00855,0,0,99.7,0,45,4.4,101.38
38843 ,18.1,0.00866,142.8,43.5,50.1,8,45,3.7,101.39
38843 ,19.6,0.00851,644.8,69,102.2,0,45,3.2,101.41
38843 ,20.6,0.0086,495.8,163.8,103.1,0,45,4.7,101.42
38843 ,21.4,0.00872,315.6,279.5,39.3,10,45,4.7,101.38
38843 ,23,0.00857,623.2,251.5,106.7,0,23,3.7,101.34
38843 ,23.1,0.00809,589.5,308.4,109.9,0,45,7.1,101.29
38844 ,23.1,0.00756,371.4,407.2,43.1,10,45,7,101.2
38844 ,22.8,0.00778,451.6,372.5,111.5,0,23,5.7,101.17
38844 ,23.3,0.00785,473.7,326.7,111.9,0,23,5.7,101.09
38844 ,22.6,0.00787,445.6,275.3,42.1,10,23,8.3,101.04
38844 ,22.6,0.0077,232.6,236.4,111.8,0,45,7.7,101
38844 ,21.2,0.00754,127.3,149.3,110.8,0,45,9.9,100.98
38844 ,20.4,0.00732,18.8,46.3,42.2,10,23,9.2,100.99
38844 ,19.9,0.00724,0,2.8,110.7,0,45,10.1,101.04
38844 ,19.6,0.00724,0,0,110.2,0,45,8.9,101.07
38844 ,19.5,0.00705,0,0,42.3,10,23,6.7,101.11
38844 ,19.3,0.00725,0,0,109.7,0,23,8.3,101.07
38844 ,19.1,0.00744,0,0,108.2,0,45,9.5,101.03
38844 ,19.1,0.00744,0,0,108.2,0,23,5.9,101.03
38844 ,19,0.00781,0,0,105.8,0,45,7.1,100.98
38844 ,19,0.00754,0,0,107.5,0,45,6.7,100.97
38844 ,19.2,0.0075,0,0,41.1,10,45,5.6,100.92
38844 ,18.2,0.00835,0,0,101.4,0,45,5.3,100.95
38844 ,18.1,0.00843,0,0,100.8,0,45,5.5,100.95
38844 ,18.4,0.00899,0,2.8,37.2,10,45,4.2,101.04
38844 ,18.5,0.00999,0.3,22.1,92.6,0,45,4.7,101.06
38844 ,18.5,0.01027,0.3,36,91.2,0,23,4.5,101.02
38844 ,19.5,0.01036,2,90.3,34.9,10,23,5.2,101.01
38844 ,19.9,0.01018,13.1,200.3,93.4,0,23,6.7,100.99
38844 ,20.2,0.01008,20.2,256.6,94.4,0,23,6.7,100.97
38845 ,19.5,0.01008,2.7,144.7,35.5,10,45,7,100.95
38845 ,19.3,0.01024,3.4,152.4,92.4,0,45,5.4,100.94
38845 ,18.3,0.01082,0.9,90.9,88.2,0,45,5.8,100.91
38845 ,18.1,0.01068,1.5,90.5,33.7,10,45,5.9,100.88
38845 ,18.4,0.01089,0.9,57.8,87.9,0,45,5.6,100.88
38845 ,18.5,0.01095,0.6,33.1,87.7,0,45,5.2,100.93
38845 ,18.5,0.01082,0.4,13.8,33.6,10,23,4.9,100.9
38845 ,19,0.01117,0,0,87.2,0,45,4.9,100.93
38845 ,18.9,0.01096,0,0,88.2,0,45,4,100.95
38845 ,18.7,0.01122,0,0,32.9,10,0,3.2,101.03
38845 ,18.2,0.01153,0,0,84.4,0,23,1.1,101.05
38845 ,18.8,0.01158,0,0,84.9,0,23,3.9,100.98
38845 ,18.8,0.01144,0,0,85.6,0,45,4.2,100.94
38845 ,18.8,0.01158,0,0,84.9,0,45,3.6,100.93
38845 ,19,0.01159,0,0,85.1,0,45,5.3,100.94
38845 ,19.1,0.01152,0,0,32.5,10,45,4.9,100.96
38845 ,19.2,0.01173,0,0,84.6,0,45,4.5,100.96
38845 ,19,0.01172,0,0,84.4,0,45,3,101
38845 ,18.7,0.01094,0.1,5.5,33.4,10,180,2.8,101.07
38845 ,18.3,0.01093,2,41,87.5,0,180,2.8,101.09
38845 ,18.4,0.01113,1.7,63,86.6,0,180,3.8,101.17
38845 ,19,0.01155,2.1,93,32.3,10,-158,3.4,101.25
38845 ,17.5,0.01024,4.9,148.7,90,0,-113,4.9,101.27
38845 ,17.5,0.0096,40.5,310.2,93.3,0,-113,5.1,101.3
38846 ,17,0.0093,18.1,260.6,35.8,10,-113,5.2,101.29
38846 ,15.7,0.00866,7.8,198.3,96.1,0,-90,7.1,101.29
38846 ,16,0.00872,2.5,125.6,96.2,0,-90,5.9,101.32
38846 ,15.3,0.00876,0.5,63.5,36.1,10,-90,6.3,101.37
38846 ,14.6,0.00847,1.7,71.2,95.6,0,-90,4.3,101.44
38846 ,14.4,0.00835,0.4,30.4,96,0,-90,4.9,101.52
38846 ,13.3,0.00786,0.4,13.8,36.9,10,-113,4.4,101.57
38846 ,13.3,0.00786,0,0,97.2,0,-90,5.6,101.65
38846 ,13.1,0.00774,0,0,97.5,0,-113,5.6,101.76
38846 ,12.7,0.00753,0,0,37.3,10,-113,6.7,101.86
38846 ,12.4,0.00747,0,0,98.1,0,-113,4.1,101.86
38846 ,12.4,0.0072,0,0,99.6,0,-113,4.7,101.89
38846 ,12.5,0.00725,0,0,99.5,0,-113,2.4,101.86
38846 ,12.2,0.00711,0,0,99.9,0,-113,2.9,101.8
38846 ,12.4,0.00712,0,0,100.2,0,-135,2.7,101.8
38846 ,12.5,0.00726,0,0,37.8,10,-113,3.1,101.82
38846 ,12.5,0.00707,0,0,100.5,0,-113,2.7,101.82
38846 ,12.3,0.00707,0,0,100.3,0,-113,4,101.83
38846 ,12,0.00728,1.4,13.7,37.5,10,-113,3.2,101.87
38846 ,12.1,0.00741,1,33,98,0,-135,4.3,101.91
38846 ,12.6,0.00748,4.4,86.5,98.3,0,-113,3.6,101.93
38846 ,12.9,0.00763,5.9,129.2,37.2,10,-113,2.6,101.93
38846 ,13.8,0.0076,5.2,151.3,99.2,0,-90,2.6,101.93
38846 ,14.9,0.00796,10.6,212.6,98.7,0,-90,2,101.9
38847 ,15.5,0.00784,11,225.6,38.1,10,-135,1.7,101.85
38847 ,17,0.0084,34,304.4,99.1,0,-113,0.9,101.78
38847 ,18.5,0.00858,126.6,365.7,100.1,0,0,1.6,101.7
38847 ,18.2,0.00816,210.6,317.9,38.8,10,-45,2.4,101.67
38847 ,18.5,0.00819,57.6,202.1,102.5,0,-45,2.5,101.67
38847 ,18.7,0.00883,27.6,111,99,0,-68,1.6,101.69
38847 ,18.7,0.00883,3.8,29.8,37.6,10,-135,0.7,101.73
38847 ,18.7,0.00896,0,2.8,98.2,0,23,2.7,101.77
38847 ,16.1,0.00849,0,0,97.3,0,-68,3.7,101.89
38847 ,14.9,0.0088,0,0,35.7,10,-68,3.5,101.98
38847 ,14.5,0.00878,0,0,93.5,0,-90,2.4,101.99
38847 ,14.8,0.00896,0,0,93,0,-90,3.1,101.96
38847 ,15,0.00929,0,0,91.5,0,-45,1,101.93
38847 ,15.3,0.00938,0,0,91.4,0,-90,1.7,101.84
38847 ,15.1,0.00947,0,0,90.7,0,-158,0.8,101.82
38847 ,15.4,0.00966,0,0,34.2,10,-158,0.9,101.82
38847 ,15.5,0.00973,0,0,89.9,0,-113,2,101.79
38847 ,15.4,0.00966,0,0,90.1,0,-135,1.6,101.82
38847 ,15.6,0.00979,3.5,19,34.1,10,-113,2,101.84
38847 ,16,0.00993,7,61.5,89.4,0,-113,1.7,101.84
38847 ,16.1,0.00977,9.2,109,90.4,0,-135,0.7,101.8
38847 ,16.8,0.01034,1.9,90.3,33.6,10,-113,0.9,101.77
38847 ,17.2,0.01037,1.7,106.9,88.7,0,-135,1,101.71
38847 ,18.2,0.01093,2.4,133.9,87,0,45,2,101.64
38848 ,18.7,0.01144,4.9,175.9,32.4,10,23,2.4,101.54
38848 ,20,0.01169,87.5,379.4,85.5,0,23,3.6,101.44
38848 ,22.2,0.0124,275.5,378.4,84.5,0,0,2.9,101.32
38848 ,22.5,0.01212,132.9,309,32.8,10,23,4,101.24
38848 ,22.3,0.01198,137.6,235.2,86.8,0,23,5.2,101.21
38848 ,22,0.0121,69,138.6,85.9,0,23,5.7,101.19
38848 ,21.8,0.01179,22.2,51,33.2,10,23,6.5,101.16
38848 ,21.5,0.01173,0.2,5.5,87.2,0,45,5,101.19
38848 ,21.4,0.01165,0,0,87.4,0,45,7.1,101.2
38848 ,21.3,0.01158,0,0,33.3,10,23,5.9,101.19
38848 ,20.5,0.01148,0,0,87.3,0,23,5.2,101.16
38848 ,20,0.01158,0,0,86.2,0,45,6.1,101.11
38848 ,19.8,0.01144,0,0,86.7,0,45,7.4,101.04
38848 ,19.6,0.01145,0,0,86.5,0,45,6.4,101.01
38848 ,19.6,0.01175,0,0,85,0,23,6.5,100.89
38848 ,19.9,0.01168,0,0,32.6,10,45,7.8,100.87
38848 ,19.9,0.01124,0,0,88,0,23,8.7,100.81
38848 ,20.3,0.01077,0,0,90.9,0,45,7.7,100.8
38848 ,19.9,0.01124,4.9,21.5,33.4,10,45,8,100.83
38848 ,19.9,0.01169,1.5,38.4,85.7,0,45,6.6,100.82
38848 ,20.1,0.01199,2.3,71,84.5,0,23,6,100.81
38848 ,20.1,0.01244,1.3,79.7,31.3,10,23,5.7,100.79
38848 ,21.9,0.01309,28.1,251.6,81.1,0,45,5.6,100.77
38848 ,22,0.01316,19.8,256.8,80.8,0,45,5.3,100.81
38849 ,21.8,0.01317,0.6,91.1,30.6,10,45,3.7,100.78
38849 ,21.6,0.01368,0.4,74.6,78,0,45,2.4,100.76
38849 ,22.4,0.01385,5.1,159.4,78,0,68,2.1,100.77
38849 ,22.3,0.01394,1.5,90.5,29.5,10,0,0.5,100.76
38849 ,22.9,0.01284,3.9,94.9,83.4,0,158,2.7,100.79
38849 ,23.1,0.01263,10.3,84.7,84.7,0,180,2.5,100.85
38849 ,23.6,0.01209,3.6,29.8,33.4,10,180,2.4,100.88
38849 ,23.1,0.01153,0.2,5.5,90.3,0,180,2.6,100.96
38849 ,22.8,0.00743,0,0,113.8,0,180,2.5,101.08
38849 ,22.2,0.00632,0,0,45.8,10,-158,3.6,101.19
38849 ,22.1,0.0061,0,0,121.8,0,180,3.5,101.34
38849 ,19.1,0.00824,0,0,103.1,0,-90,4.1,101.49
38849 ,17.6,0.00812,0,0,101.7,0,-113,3.9,101.5
38849 ,17.2,0.00803,0,0,101.6,0,-113,5.1,101.66
38849 ,16.6,0.0076,0,0,103.3,0,-113,6.1,101.69
38849 ,16.2,0.0066,0,0,41.4,10,-113,5.3,101.69
38849 ,15.4,0.00561,0,0,114.2,0,-113,6.2,101.76
38849 ,14.9,0.00564,0,0,113.2,0,-113,5.6,101.86
38849 ,14.9,0.005,4.6,21.6,44.7,10,-113,4.9,101.94
38849 ,14.9,0.00468,5.1,56.6,120,0,-113,7.6,102.03
38849 ,15.8,0.00396,42.8,168.8,127.3,0,-113,6.6,102.11
38849 ,16.4,0.00343,57,246.1,50.5,10,-113,6.7,102.12
38849 ,17,0.00344,144,355.1,133.9,0,-68,4.6,102.14
38849 ,19,0.00323,455.7,364.5,139.7,0,-113,6.1,102.07
38850 ,18.9,0.00294,747.5,253,115.9,3,-90,5.6,102.01
38850 ,19.8,0.00255,738.4,249.7,148.3,0,-68,4.6,101.91
38850 ,19.4,0.00374,601.5,280.8,135.8,0,-90,1.8,101.84
38850 ,19.7,0.00395,427.6,284.4,51.1,10,-45,3.4,101.76
38850 ,19.1,0.0034,488.4,195.4,138.4,0,-68,4.3,101.73
38850 ,18.5,0.00433,309.3,150.7,129.1,0,-23,3.3,101.77
38850 ,17.5,0.00369,56.7,65.8,50.4,10,-45,4.6,101.79
38850 ,17.4,0.00403,0,2.8,129.6,0,-23,2.6,101.84
38850 ,17.1,0.0042,0,0,127.7,0,-45,3.2,101.85
38850 ,16.9,0.00402,0,0,48.9,10,-68,2.2,101.87
38850 ,16.8,0.00459,0,0,124,0,-90,2.3,101.82
38850 ,16.6,0.00489,0,0,121.4,0,-23,1.5,101.81
38850 ,16.6,0.00477,0,0,122.3,0,-113,3.4,101.78
38850 ,16.1,0.00474,0,0,121.8,0,-135,3.1,101.72
38850 ,15.6,0.00514,0,0,117.9,0,-113,3.9,101.65
38850 ,15.3,0.00526,0,0,44.3,10,-113,4.1,101.58
38850 ,15.2,0.00555,0,0,114.4,0,-113,3.5,101.59
38850 ,15.2,0.00577,0,0,112.9,0,-113,4,101.53
38850 ,15.6,0.00592,0.5,11,42.8,10,-113,3.4,101.54
38850 ,15.4,0.00562,0.1,16.6,114.2,0,-135,4,101.56
38850 ,14.8,0.00593,0,19.4,111.2,0,180,4.4,101.6
38850 ,13.7,0.00699,0.4,55.3,39.1,10,180,3.2,101.58
38850 ,13.3,0.00691,2.3,117.5,102.8,0,180,3.4,101.54
38850 ,13.2,0.00724,1.7,120.6,100.7,0,180,3.6,101.49
38851 ,11.8,0.00661,1.3,115.4,39,10,180,5.3,101.4
38851 ,11.7,0.00709,0.5,82.9,99.6,0,158,5.5,101.27
38851 ,12,0.00707,0.5,74.6,100.2,0,180,5.1,101.15
38851 ,12,0.00699,0.6,66.2,38.3,10,180,5.6,101.03
38851 ,11.2,0.00696,0.7,55.1,99.7,0,180,4.2,100.93
38851 ,11.5,0.00711,1.2,43.9,99.3,0,180,5.2,100.81
38851 ,11.3,0.00719,0.3,13.8,37.5,10,180,5.5,100.75
38851 ,11.1,0.00718,0,0,98.4,0,158,4.7,100.7
38851 ,11,0.00706,0,0,99,0,158,5.3,100.64
38851 ,10.7,0.00692,0,0,37.8,10,158,4.8,100.57
38851 ,10.8,0.00697,0,0,99.3,0,158,4.6,100.47
38851 ,10.9,0.00703,0,0,99.2,0,158,2.5,100.35
38851 ,11.2,0.00718,0,0,98.8,0,135,4,100.28
38851 ,11.5,0.00716,0,0,99.3,0,135,2,100.18
38851 ,11.6,0.0073,0,0,98.7,0,158,2.5,100.09
38851 ,11.7,0.00744,0,0,37.3,10,68,1.2,100.08
38851 ,12.3,0.00756,0,0,98.2,0,113,1.3,100.09
38851 ,12.7,0.00767,0.3,2.8,98.1,0,68,0.7,100.06
38851 ,12.9,0.00786,0.2,8.3,37,10,68,2.7,100.14
38851 ,13.2,0.00782,0.4,24.9,97.9,0,90,1.1,100.18
38851 ,13.7,0.00798,3.4,81.5,97.7,0,68,1,100.21
38851 ,14.3,0.0082,2.2,95.7,37,10,-90,0.7,100.25
38851 ,14.8,0.00847,5,151.4,96.5,0,0,0.1,100.3
38851 ,16.6,0.00867,23.3,270.2,97.7,0,-113,1.7,100.3
38852 ,18.3,0.00833,216.9,434.1,38.8,10,-113,1.5,100.3
38852 ,19,0.00787,21.8,271.2,105.8,0,-90,1.4,100.31
38852 ,18.1,0.00875,36.6,284.8,99.3,0,-45,1.8,100.38
38852 ,18.4,0.00891,52.8,263,37.5,10,-23,2.2,100.41
38852 ,18,0.00881,19.3,155.1,98.8,0,0,1.3,100.46
38852 ,18.3,0.00884,3.6,62.4,99,0,0,1.2,100.53
38852 ,18.4,0.00876,9.9,42.3,37.8,10,0,0.8,100.65
38852 ,18.1,0.00884,0,0,98.6,0,-68,3.3,100.78
38852 ,17.6,0.00906,0,0,96.6,0,-68,2.1,100.92
38852 ,17.3,0.00888,0,0,36.9,10,-90,4.5,101.06
38852 ,17.2,0.0082,0,0,100.9,0,-90,3.3,101.11
38852 ,17,0.0082,0,0,100.5,0,-135,3,101.22
38852 ,16.7,0.00817,0,0,100.3,0,-113,3.6,101.24
38852 ,16.6,0.00775,0,0,102.6,0,-90,2.9,101.27
38852 ,16.6,0.00763,0,0,103.3,0,-135,2.2,101.33
38852 ,16.4,0.00776,0,0,57.8,7,180,2.9,101.42
38852 ,15.9,0.0083,0,0,98.3,0,180,3.4,101.48
38852 ,15,0.00836,2,5.5,96.7,0,180,2.9,101.56
38852 ,15.1,0.00798,252.1,51.5,92.8,1,180,3.5,101.65
38852 ,16.4,0.00774,567.7,87.3,102.2,0,180,2.2,101.69
38852 ,17.5,0.00743,368.6,197.9,105.6,0,180,2.3,101.72
38852 ,18.4,0.00733,278.2,292.3,40.9,10,-158,2.2,101.73
38852 ,20.7,0.00725,772.9,189,111.5,0,-90,2.1,101.76
